solver,penalty,dual,tol,C,fit_intercept,intercept_scaling,max_iteration,multi_class,l1_ratio,class_weight,random_state,verbose,warm_start,n_jobs,score,AOD,TPR,FPR,counter,timer,write_file
liblinear,l1,False,0.7298431963120581,28.228168832822686,True,1.7832413374493186,1046,auto,,,2019,0,False,,0.716,0.007126781695423856,0.014253563390847712,0.0,2766,145.452157497406,"./trained_models/logisticRegression_credit_9_liblinear_l1_False_0.7298431963120581_28.228168832822686_True_1.7832413374493186_1046_auto_None_None_2019_0_False_None.pkl"
liblinear,l1,False,0.7298431963120581,28.228168832822686,True,1.7832413374493186,1046,auto,,,2019,0,False,,0.716,0.007126781695423856,0.014253563390847712,0.0,2767,145.46028971672058,"./trained_models/logisticRegression_credit_9_liblinear_l1_False_0.7298431963120581_28.228168832822686_True_1.7832413374493186_1046_auto_None_None_2019_0_False_None.pkl"
liblinear,l1,False,0.7298431963120581,28.228168832822686,True,1.7832413374493186,1046,auto,,,2019,0,False,,0.716,0.007126781695423856,0.014253563390847712,0.0,2768,145.46880745887756,"./trained_models/logisticRegression_credit_9_liblinear_l1_False_0.7298431963120581_28.228168832822686_True_1.7832413374493186_1046_auto_None_None_2019_0_False_None.pkl"
liblinear,l1,False,0.7298431963120581,28.228168832822686,False,1.7832413374493186,1046,auto,,,2019,0,False,,0.724,0.007036367470738357,0.003750937734433607,0.010321797207043107,2769,145.47734475135803,"./trained_models/logisticRegression_credit_9_liblinear_l1_False_0.7298431963120581_28.228168832822686_False_1.7832413374493186_1046_auto_None_None_2019_0_False_None.pkl"
liblinear,l1,False,0.7902574395473713,28.228168832822686,False,1.7832413374493186,1046,auto,,,2019,0,False,,0.724,0.007036367470738357,0.003750937734433607,0.010321797207043107,2770,145.4858636856079,"./trained_models/logisticRegression_credit_9_liblinear_l1_False_0.7902574395473713_28.228168832822686_False_1.7832413374493186_1046_auto_None_None_2019_0_False_None.pkl"
liblinear,l1,False,0.7902574395473713,28.228168832822686,False,1.7832413374493186,1045,auto,,,2019,0,False,,0.724,0.007036367470738357,0.003750937734433607,0.010321797207043107,2771,145.49416208267212,"./trained_models/logisticRegression_credit_9_liblinear_l1_False_0.7902574395473713_28.228168832822686_False_1.7832413374493186_1045_auto_None_None_2019_0_False_None.pkl"
liblinear,l1,False,0.7902574395473713,28.228168832822686,False,1.7832413374493186,1045,auto,,,2019,0,False,,0.724,0.007036367470738357,0.003750937734433607,0.010321797207043107,2772,145.5023763179779,"./trained_models/logisticRegression_credit_9_liblinear_l1_False_0.7902574395473713_28.228168832822686_False_1.7832413374493186_1045_auto_None_None_2019_0_False_None.pkl"
liblinear,l1,False,0.7902574395473713,32.35115122685581,False,1.7832413374493186,1045,auto,,,2019,0,False,,0.724,0.007036367470738357,0.003750937734433607,0.010321797207043107,2773,145.51054453849792,"./trained_models/logisticRegression_credit_9_liblinear_l1_False_0.7902574395473713_32.35115122685581_False_1.7832413374493186_1045_auto_None_None_2019_0_False_None.pkl"
liblinear,l1,False,0.7902574395473713,68.91056068955783,False,1.7832413374493186,1045,auto,,,2019,0,False,,0.724,0.007036367470738357,0.003750937734433607,0.010321797207043107,2774,145.51859426498413,"./trained_models/logisticRegression_credit_9_liblinear_l1_False_0.7902574395473713_68.91056068955783_False_1.7832413374493186_1045_auto_None_None_2019_0_False_None.pkl"
liblinear,l1,False,0.7902574395473713,68.91056068955783,False,1.7832413374493186,1045,auto,,,2019,0,False,,0.724,0.007036367470738357,0.003750937734433607,0.010321797207043107,2775,145.52682209014893,"./trained_models/logisticRegression_credit_9_liblinear_l1_False_0.7902574395473713_68.91056068955783_False_1.7832413374493186_1045_auto_None_None_2019_0_False_None.pkl"
liblinear,l1,False,0.7902574395473713,68.91056068955783,False,1.7832413374493186,1044,auto,,,2019,0,False,,0.724,0.007036367470738357,0.003750937734433607,0.010321797207043107,2776,145.53475046157837,"./trained_models/logisticRegression_credit_9_liblinear_l1_False_0.7902574395473713_68.91056068955783_False_1.7832413374493186_1044_auto_None_None_2019_0_False_None.pkl"
liblinear,l1,False,0.7902574395473713,68.91056068955783,False,1.7832413374493186,1044,auto,,,2019,0,False,,0.724,0.007036367470738357,0.003750937734433607,0.010321797207043107,2777,145.5427737236023,"./trained_models/logisticRegression_credit_9_liblinear_l1_False_0.7902574395473713_68.91056068955783_False_1.7832413374493186_1044_auto_None_None_2019_0_False_None.pkl"
liblinear,l1,False,0.7902574395473713,68.91056068955783,False,1.7832413374493186,1044,auto,,,2019,0,False,,0.724,0.007036367470738357,0.003750937734433607,0.010321797207043107,2778,145.5509262084961,"./trained_models/logisticRegression_credit_9_liblinear_l1_False_0.7902574395473713_68.91056068955783_False_1.7832413374493186_1044_auto_None_None_2019_0_False_None.pkl"
liblinear,l1,False,0.7902574395473713,68.91056068955783,False,1.7832413374493186,1044,auto,,,2019,0,False,,0.724,0.007036367470738357,0.003750937734433607,0.010321797207043107,2779,145.55908036231995,"./trained_models/logisticRegression_credit_9_liblinear_l1_False_0.7902574395473713_68.91056068955783_False_1.7832413374493186_1044_auto_None_None_2019_0_False_None.pkl"
liblinear,l1,False,0.7902574395473713,68.91056068955783,False,1.7832413374493186,1044,auto,,,2019,0,False,,0.724,0.007036367470738357,0.003750937734433607,0.010321797207043107,2780,145.5673360824585,"./trained_models/logisticRegression_credit_9_liblinear_l1_False_0.7902574395473713_68.91056068955783_False_1.7832413374493186_1044_auto_None_None_2019_0_False_None.pkl"
