solver,penalty,dual,tol,C,fit_intercept,intercept_scaling,max_iteration,multi_class,l1_ratio,class_weight,random_state,verbose,warm_start,n_jobs,score,AOD,TPR,FPR,counter,timer,write_file
liblinear,l1,False,0.9127445655426996,3.2644666228543455,True,4.113149829701575,959,auto,,,2019,0,False,,0.970620842572062,0.01627725006368963,0.0,0.03255450012737926,37,1.3134269714355469,"./trained_models/logisticRegression_compas_1_liblinear_l1_False_0.9127445655426996_3.2644666228543455_True_4.113149829701575_959_auto_None_None_2019_0_False_None.pkl"
newton-cg,l2,False,0.5119810361529122,76.45509803227665,False,5.863781256522783,1025,multinomial,,,2019,0,False,,0.9700665188470067,0.0264986836520967,0.015748031496062964,0.03724933580813044,38,1.3881566524505615,"./trained_models/logisticRegression_compas_1_newton-cg_l2_False_0.5119810361529122_76.45509803227665_False_5.863781256522783_1025_multinomial_None_None_2019_0_False_None.pkl"
liblinear,l1,False,0.9127445655426996,3.2644666228543455,True,4.113149829701575,960,auto,,,2019,0,False,,0.970620842572062,0.01627725006368963,0.0,0.03255450012737926,39,1.415431261062622,"./trained_models/logisticRegression_compas_1_liblinear_l1_False_0.9127445655426996_3.2644666228543455_True_4.113149829701575_960_auto_None_None_2019_0_False_None.pkl"
liblinear,l1,False,0.5120819988942734,96.59501510872887,False,1.964031636943841,1037,ovr,,,2019,0,False,,0.9700665188470067,0.02021425793770537,0.007874015748031482,0.03255450012737926,40,1.442779302597046,"./trained_models/logisticRegression_compas_1_liblinear_l1_False_0.5120819988942734_96.59501510872887_False_1.964031636943841_1037_ovr_None_None_2019_0_False_None.pkl"
lbfgs,l2,False,0.6549989427558014,52.51400158585346,False,6.998912473511518,1047,auto,,,2019,0,True,,0.9700665188470067,0.0264986836520967,0.015748031496062964,0.03724933580813044,41,1.4858429431915283,"./trained_models/logisticRegression_compas_1_lbfgs_l2_False_0.6549989427558014_52.51400158585346_False_6.998912473511518_1047_auto_None_None_2019_0_True_None.pkl"
saga,none,False,0.18768374556601844,73.42064990466262,True,4.865990856069997,1013,auto,,,2019,0,True,,0.9623059866962306,0.04626299881172912,0.05221955951158286,0.040306438111875384,42,1.5147614479064941,"./trained_models/logisticRegression_compas_1_saga_none_False_0.18768374556601844_73.42064990466262_True_4.865990856069997_1013_auto_None_None_2019_0_True_None.pkl"
liblinear,l1,False,0.9127445655426996,3.2644666228543455,True,4.113149829701575,960,auto,,,2019,0,False,,0.970620842572062,0.01627725006368963,0.0,0.03255450012737926,43,1.5419270992279053,"./trained_models/logisticRegression_compas_1_liblinear_l1_False_0.9127445655426996_3.2644666228543455_True_4.113149829701575_960_auto_None_None_2019_0_False_None.pkl"
newton-cg,l2,False,0.7098742190581853,32.24636141039109,False,6.646796217116865,1047,ovr,,,2019,0,True,,0.9700665188470067,0.0264986836520967,0.015748031496062964,0.03724933580813044,44,1.5818004608154297,"./trained_models/logisticRegression_compas_1_newton-cg_l2_False_0.7098742190581853_32.24636141039109_False_6.646796217116865_1047_ovr_None_None_2019_0_True_None.pkl"
liblinear,l1,False,0.31916675038735726,13.67273447882537,False,5.248881445242957,1007,auto,,,2019,0,False,,0.9672949002217295,0.01796170204510903,0.0020769142987561162,0.033846489791461945,45,1.609123706817627,"./trained_models/logisticRegression_compas_1_liblinear_l1_False_0.31916675038735726_13.67273447882537_False_5.248881445242957_1007_auto_None_None_2019_0_False_None.pkl"
sag,l2,False,0.9127445655426996,3.2644666228543455,True,4.113149829701575,960,auto,,,2019,0,False,,0.9417960088691796,0.05151418664344426,0.0644870478146754,0.038541325472213124,46,1.635434627532959,"./trained_models/logisticRegression_compas_1_sag_l2_False_0.9127445655426996_3.2644666228543455_True_4.113149829701575_960_auto_None_None_2019_0_False_None.pkl"
liblinear,l1,False,0.5147920376356215,54.62403319750989,False,8.533384027763493,966,ovr,,,2019,0,False,,0.9700665188470067,0.02021425793770537,0.007874015748031482,0.03255450012737926,47,1.6628766059875488,"./trained_models/logisticRegression_compas_1_liblinear_l1_False_0.5147920376356215_54.62403319750989_False_8.533384027763493_966_ovr_None_None_2019_0_False_None.pkl"
sag,l2,False,0.9127445655426996,21.78155998662762,True,4.113149829701575,960,auto,,,2019,0,False,,0.9417960088691796,0.05151418664344426,0.0644870478146754,0.038541325472213124,48,1.6897306442260742,"./trained_models/logisticRegression_compas_1_sag_l2_False_0.9127445655426996_21.78155998662762_True_4.113149829701575_960_auto_None_None_2019_0_False_None.pkl"
sag,l2,False,0.8296062468619265,63.9681830286079,False,1.7889864544149074,1015,multinomial,,,2019,0,True,,0.9689578713968958,0.027790673316179387,0.015748031496062964,0.03983331513629581,49,1.7180907726287842,"./trained_models/logisticRegression_compas_1_sag_l2_False_0.8296062468619265_63.9681830286079_False_1.7889864544149074_1015_multinomial_None_None_2019_0_True_None.pkl"
sag,l2,False,0.9127445655426996,21.78155998662762,False,4.113149829701575,960,auto,,,2019,0,False,,0.926829268292683,0.042642892875690994,0.04545247061508617,0.03983331513629581,50,1.7441825866699219,"./trained_models/logisticRegression_compas_1_sag_l2_False_0.9127445655426996_21.78155998662762_False_4.113149829701575_960_auto_None_None_2019_0_False_None.pkl"
saga,l2,False,0.46305238215049893,33.517221929912836,False,9.928638802352811,1002,auto,,,2019,0,False,,0.9423503325942351,0.04133073072711636,0.037532808398950124,0.0451286530552826,51,1.7709603309631348,"./trained_models/logisticRegression_compas_1_saga_l2_False_0.46305238215049893_33.517221929912836_False_9.928638802352811_1002_auto_None_None_2019_0_False_None.pkl"
newton-cg,l2,False,0.6616362290565264,18.78994720426781,True,7.045434504679164,980,multinomial,,,2019,0,True,,0.970620842572062,0.01627725006368963,0.0,0.03255450012737926,52,1.8969006538391113,"./trained_models/logisticRegression_compas_1_newton-cg_l2_False_0.6616362290565264_18.78994720426781_True_7.045434504679164_980_multinomial_None_None_2019_0_True_None.pkl"
